time, || threshold, || frequencyHz, || amplitude, || filename
5.858507871627808,2000,997.4025974025975,2023.0,/peak_capture_280_by_threshold_2000.wav
5.950079917907715,2000,0.0,2001.0,/peak_capture_281_by_threshold_2000.wav
5.950613975524902,2000,997.4025974025975,2012.0,/peak_capture_282_by_threshold_2000.wav
5.951451778411865,2000,0.0,2022.0,/peak_capture_283_by_threshold_2000.wav
5.95196795463562,2000,0.0,2031.0,/peak_capture_284_by_threshold_2000.wav
5.952425003051758,2000,0.0,2039.0,/peak_capture_285_by_threshold_2000.wav
5.952862977981567,2000,997.4025974025975,2046.0,/peak_capture_286_by_threshold_2000.wav
5.953275918960571,2000,0.0,2052.0,/peak_capture_287_by_threshold_2000.wav
5.953693866729736,2000,0.0,2057.0,/peak_capture_288_by_threshold_2000.wav
6.047093868255615,2000,0.0,2061.0,/peak_capture_289_by_threshold_2000.wav
6.06572699546814,2000,0.0,2064.0,/peak_capture_290_by_threshold_2000.wav
6.069237947463989,2000,997.4025974025975,2066.0,/peak_capture_291_by_threshold_2000.wav
6.070982933044434,2000,0.0,2066.0,/peak_capture_292_by_threshold_2000.wav
6.072932958602905,2000,0.0,2066.0,/peak_capture_293_by_threshold_2000.wav
6.07423996925354,2000,0.0,2065.0,/peak_capture_294_by_threshold_2000.wav
6.075636863708496,2000,0.0,2064.0,/peak_capture_295_by_threshold_2000.wav
6.076957941055298,2000,0.0,2062.0,/peak_capture_296_by_threshold_2000.wav
6.140515089035034,2000,997.4025974025975,2058.0,/peak_capture_297_by_threshold_2000.wav
6.141662836074829,2000,997.4025974025975,2056.0,/peak_capture_298_by_threshold_2000.wav
6.142592906951904,2000,0.0,2052.0,/peak_capture_299_by_threshold_2000.wav
6.14342188835144,2000,0.0,2048.0,/peak_capture_300_by_threshold_2000.wav
6.144113779067993,2000,0.0,2044.0,/peak_capture_301_by_threshold_2000.wav
6.144803047180176,2000,0.0,2041.0,/peak_capture_302_by_threshold_2000.wav
6.145465135574341,2000,0.0,2037.0,/peak_capture_303_by_threshold_2000.wav
6.146085739135742,2000,997.4025974025975,2034.0,/peak_capture_304_by_threshold_2000.wav
6.228903770446777,2000,0.0,2030.0,/peak_capture_305_by_threshold_2000.wav
6.230075836181641,2000,0.0,2027.0,/peak_capture_306_by_threshold_2000.wav
6.231277942657471,2000,0.0,2025.0,/peak_capture_307_by_threshold_2000.wav
6.232089042663574,2000,0.0,2022.0,/peak_capture_308_by_threshold_2000.wav
6.2328550815582275,2000,0.0,2020.0,/peak_capture_309_by_threshold_2000.wav
6.233561038970947,2000,997.4025974025975,2018.0,/peak_capture_310_by_threshold_2000.wav
6.234220027923584,2000,0.0,2016.0,/peak_capture_311_by_threshold_2000.wav
6.234745979309082,2000,0.0,2013.0,/peak_capture_312_by_threshold_2000.wav
6.235266923904419,2000,0.0,2011.0,/peak_capture_313_by_threshold_2000.wav
6.324285984039307,2000,0.0,2010.0,/peak_capture_314_by_threshold_2000.wav
6.3254759311676025,2000,997.4025974025975,2007.0,/peak_capture_315_by_threshold_2000.wav
6.32628607749939,2000,0.0,2004.0,/peak_capture_316_by_threshold_2000.wav
6.326992750167847,2000,0.0,2001.0,/peak_capture_317_by_threshold_2000.wav
6.332937955856323,2000,500.0,2006.0,/peak_capture_318_by_threshold_2000.wav
6.333631992340088,2000,997.4025974025975,2037.0,/peak_capture_319_by_threshold_2000.wav
6.334213018417358,2000,997.4025974025975,2069.0,/peak_capture_320_by_threshold_2000.wav
6.334758758544922,2000,997.4025974025975,2103.0,/peak_capture_321_by_threshold_2000.wav
6.335546970367432,2000,0.0,2137.0,/peak_capture_322_by_threshold_2000.wav
6.4167070388793945,2000,0.0,2171.0,/peak_capture_323_by_threshold_2000.wav
